Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S86056198,Ruby-crowned Kinglet,Corthylio calendula,26391,3,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-21,03:53 PM,eBird - Traveling Count,71,1,2.761,,2
S86158399,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-23,09:48 AM,eBird - Traveling Count,92,0,3.583,,1
S86238712,Ruby-crowned Kinglet,Corthylio calendula,26391,7,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-24,09:53 AM,eBird - Traveling Count,82,1,3.361,,2
S86480011,Ruby-crowned Kinglet,Corthylio calendula,26391,6,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-27,08:14 AM,eBird - Traveling Count,65,0,3.511,,1
S86619355,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-28,07:16 AM,eBird - Traveling Count,96,0,3.882,,1
S86637340,Ruby-crowned Kinglet,Corthylio calendula,26391,3,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-29,07:57 AM,eBird - Traveling Count,90,0,3.002,,2
S86895972,Ruby-crowned Kinglet,Corthylio calendula,26391,3,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-05-02,07:44 AM,eBird - Traveling Count,111,1,4.008,,2
S87080522,Ruby-crowned Kinglet,Corthylio calendula,26391,6,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-05-04,07:39 AM,eBird - Traveling Count,110,0,2.86,,1
S87188448,Ruby-crowned Kinglet,Corthylio calendula,26391,3,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-05-05,08:14 AM,eBird - Traveling Count,76,0,3.27,,1
S87265370,Ruby-crowned Kinglet,Corthylio calendula,26391,4,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-05-06,07:54 AM,eBird - Traveling Count,107,1,4.733,,1
S94693897,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-09-15,09:13 AM,eBird - Traveling Count,152,1,2.03,,1
S94736211,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-09-16,09:26 AM,eBird - Traveling Count,128,1,3.467,,2
S94889908,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-09-19,12:19 PM,eBird - Traveling Count,90,0,1.818,,3
S95601049,Ruby-crowned Kinglet,Corthylio calendula,26391,7,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-10-04,01:56 PM,eBird - Traveling Count,131,1,2.926,,1
S96685370,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-10-25,08:50 AM,eBird - Traveling Count,77,1,2.695,,1
S96782640,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-10-27,12:02 PM,eBird - Casual Observation,,0,,,1
S107194227,Ruby-crowned Kinglet,Corthylio calendula,26391,5,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-04-16,09:57 AM,eBird - Traveling Count,153,1,4.044,,1
S107875842,Ruby-crowned Kinglet,Corthylio calendula,26391,26,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-04-24,06:22 AM,eBird - Traveling Count,80,1,2.589,,1
S108112460,Ruby-crowned Kinglet,Corthylio calendula,26391,30,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-04-26,09:20 AM,eBird - Traveling Count,94,0,3.182,,1
S108747147,Ruby-crowned Kinglet,Corthylio calendula,26391,20,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-05-02,12:43 PM,eBird - Traveling Count,151,1,4.92,,1
S108803740,Ruby-crowned Kinglet,Corthylio calendula,26391,3,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-05-03,07:02 AM,eBird - Traveling Count,92,1,2.904,,1
S108970226,Ruby-crowned Kinglet,Corthylio calendula,26391,60,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-05-04,08:44 AM,eBird - Traveling Count,100,0,2.692,,1
S109322874,Ruby-crowned Kinglet,Corthylio calendula,26391,5,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-05-08,07:41 AM,eBird - Traveling Count,127,1,4.036,,1
S120560698,Ruby-crowned Kinglet,Corthylio calendula,26391,14,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-09-28,05:05 PM,eBird - Traveling Count,96,1,2.979,,1
S120560669,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-09-29,04:21 PM,eBird - Traveling Count,110,1,2.978,,1
S120120529,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-09-30,02:42 PM,eBird - Traveling Count,139,1,3.024,,1
S136387079,Ruby-crowned Kinglet,Corthylio calendula,26391,25,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2023-05-04,03:14 PM,eBird - Traveling Count,119,1,3.153,,1
S136386996,Ruby-crowned Kinglet,Corthylio calendula,26391,5,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2023-05-06,08:14 AM,eBird - Traveling Count,134,1,3.736,,1
S75433382,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L462930,Beaver Island SP,42.9643762,-78.9500361,2020-10-26,10:39 AM,eBird - Traveling Count,62,1,1.718,,2,,,East marsh trail
S75034512,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L164983,Buckhorn Island SP,43.0606218,-78.9882132,2020-10-18,10:04 AM,eBird - Traveling Count,84,1,3.456,,2
S75686126,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L164983,Buckhorn Island SP,43.0606218,-78.9882132,2020-11-01,08:19 AM,eBird - Traveling Count,69,1,2.912,,2
S86422102,Ruby-crowned Kinglet,Corthylio calendula,26391,5,US-NY,Erie,L164983,Buckhorn Island SP,43.0606218,-78.9882132,2021-04-26,09:55 AM,eBird - Traveling Count,92,1,5.075,,2
S95985036,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L164983,Buckhorn Island SP,43.0606218,-78.9882132,2021-10-11,09:53 AM,eBird - Traveling Count,102,1,5.768,,3
S74479040,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2020-10-05,01:56 PM,eBird - Stationary Count,35,1,,,2,,,,268645261 268645271
S74624930,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2020-10-09,10:31 AM,eBird - Stationary Count,55,1,,,1
S74694749,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2020-10-11,11:48 AM,eBird - Traveling Count,20,1,.351,,2
S74759982,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2020-10-12,12:04 PM,eBird - Casual Observation,,0,,,1,,,"Afternoon in the yard and garage, off and on around 12-5pm"
S75111368,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2020-10-19,08:32 AM,eBird - Casual Observation,,0,,,2,,,Backyard observations between about 8am and 5pm
S75225514,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2020-10-22,04:08 PM,eBird - Stationary Count,2,1,,,2
S75295725,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2020-10-24,09:50 AM,eBird - Casual Observation,,0,,,1
S86619304,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-04-26,07:51 AM,eBird - Stationary Count,51,1,,,2
S87054922,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-05-02,02:56 PM,eBird - Stationary Count,105,1,,,2
S94923285,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-19,08:00 AM,eBird - Traveling Count,31,0,1.667,,2
S94951985,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-20,07:33 AM,eBird - Stationary Count,37,1,,,2
S95036488,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-21,07:59 AM,eBird - Stationary Count,25,1,,,2
S95321502,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-28,07:35 AM,eBird - Traveling Count,31,1,1.701,,2
S95935937,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-03,07:50 AM,eBird - Stationary Count,46,1,,,2
S96099777,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-12,07:23 AM,eBird - Stationary Count,38,1,,,2
S107988555,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-24,07:59 AM,eBird - Casual Observation,,0,,,1
S108446132,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-29,06:37 PM,eBird - Casual Observation,,0,,,1
S109212040,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-05-02,06:30 PM,eBird - Casual Observation,,0,,,1
S109512568,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-05-09,05:31 PM,eBird - Casual Observation,,0,,,1
S136571374,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2023-05-06,02:00 PM,eBird - Casual Observation,,0,,,1
S109539272,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L681420,"Forest Lawn Cemetery, Buffalo",42.9277447,-78.8609865,2022-05-10,08:04 AM,eBird - Casual Observation,,0,,,1
S136387308,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-NY,Erie,L681420,"Forest Lawn Cemetery, Buffalo",42.9277447,-78.8609865,2023-05-06,03:17 PM,eBird - Casual Observation,,0,,,1
S74975090,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2020-10-17,03:11 PM,eBird - Traveling Count,50,1,3.113,,3
S122352211,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2022-10-27,10:29 AM,eBird - Traveling Count,74,1,2.138,,1
S136387185,Ruby-crowned Kinglet,Corthylio calendula,26391,8,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2023-05-05,11:48 AM,eBird - Traveling Count,142,1,5.301,,1
S151644562,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2023-10-07,01:57 PM,eBird - Traveling Count,90,0,3.46,,1
S86330020,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Erie,L260205,Tillman Rd. WMA,42.9656289,-78.6090731,2021-04-25,10:03 AM,eBird - Traveling Count,80,0,3.237,,1
S109205627,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-NY,Genesee,L771567,Iroquois NWR--Swallow Hollow Trail,43.1254425,-78.3256102,2022-05-07,07:51 AM,eBird - Traveling Count,82,1,2.457,,1
S114818083,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-CO,La Plata,L20008480,Steve and Kim’s,37.280829,-107.879807,2022-07-10,08:54 AM,eBird - Casual Observation,,0,,,1
S95320325,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-NY,Monroe,L140441,Oatka Creek Park,43.0066986,-77.8019028,2021-09-28,09:35 AM,eBird - Traveling Count,138,1,5.624,,2,,,Road from 1st parking lot and outer loop of trails
S119910616,Ruby-crowned Kinglet,Corthylio calendula,26391,6,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2022-10-03,09:36 AM,eBird - Traveling Count,62,1,1.622,,1
S96309587,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-VT,Rutland,L1950662,Lake St. Catherine State Park,43.4793317,-73.2062817,2021-10-14,10:07 AM,eBird - Traveling Count,80,1,3.183,,1
S96309671,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-VT,Rutland,L3778755,"Poultney River Floodplain, Green Mountain College Campus Trails",43.5187736,-73.2465577,2021-10-16,02:57 PM,eBird - Traveling Count,14,1,.901,,2
S115130757,Ruby-crowned Kinglet,Corthylio calendula,26391,2,US-CO,San Juan,L12059205,Andrews Lake,37.7278058,-107.7097413,2022-07-15,11:59 AM,eBird - Traveling Count,58,1,3.199,,2
S85221300,Ruby-crowned Kinglet,Corthylio calendula,26391,1,US-NY,Tompkins,L97555,Sapsucker Woods,42.4787599,-76.4529133,2021-04-10,08:52 AM,eBird - Traveling Count,102,1,5.201,,2
S151978230,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-PA,Allegheny,L23038075,Mayfair,40.369469,-80.057049,2023-10-10,03:30 PM,eBird - Casual Observation,,0,,,1
S152128925,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-PA,Allegheny,L23038075,Mayfair,40.369469,-80.057049,2023-10-13,02:22 PM,eBird - Casual Observation,,0,,,1
S153155398,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-PA,Allegheny,L23038075,Mayfair,40.369469,-80.057049,2023-10-25,01:21 PM,eBird - Casual Observation,,0,,,1
S153559468,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-PA,Allegheny,L23038075,Mayfair,40.369469,-80.057049,2023-11-01,08:50 AM,eBird - Casual Observation,,0,,,1
S120560834,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-PA,Allegheny,L20816369,Southcrest,40.406336,-80.010046,2022-10-11,04:19 PM,eBird - Casual Observation,,0,,,1
S96309609,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-VT,Bennington,L280833,Merck Forest,43.2741734,-73.173573,2021-10-15,11:08 AM,eBird - Traveling Count,100,1,5.065,,2
S99675318,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NC,Currituck,L15865674,Pine Island Audubon Sanctuary--Nature Trail,36.2327105,-75.7758886,2021-12-29,11:00 AM,eBird - Traveling Count,70,1,4.024,,2
S99675332,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NC,Dare,L1474455,Sandy Run Park,36.0725753,-75.7189354,2021-12-29,01:59 PM,eBird - Traveling Count,52,1,1.61,,2
S99791934,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NC,Dare,L14918122,Sea Oats,36.140184,-75.741463,2021-12-29,08:24 AM,eBird - Traveling Count,30,1,2.344,,1
S99956335,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2022-01-02,01:21 PM,eBird - Traveling Count,84,1,4.023,,2
S74455279,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-05,09:14 AM,eBird - Traveling Count,160,1,3.581,,2
S74546423,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-07,06:29 PM,eBird - Traveling Count,35,1,1.21,,3
S74558461,Golden-crowned Kinglet,Regulus satrapa,26395,8,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-08,07:34 AM,eBird - Traveling Count,98,1,2.343,,3
S74638978,Golden-crowned Kinglet,Regulus satrapa,26395,8,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-10,08:47 AM,eBird - Traveling Count,111,1,2.518,,2,,,Very windy
S74931225,Golden-crowned Kinglet,Regulus satrapa,26395,6,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-17,08:43 AM,eBird - Traveling Count,57,1,2.038,,2
S75355774,Golden-crowned Kinglet,Regulus satrapa,26395,6,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-24,04:38 PM,eBird - Traveling Count,85,1,2.975,,2
S75401946,Golden-crowned Kinglet,Regulus satrapa,26395,8,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-25,02:53 PM,eBird - Traveling Count,82,1,2.833,,2
S75599193,Golden-crowned Kinglet,Regulus satrapa,26395,5,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-30,10:28 AM,eBird - Traveling Count,126,1,3.843,,1
S75647951,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-10-31,11:39 AM,eBird - Traveling Count,92,1,2.747,,2
S75937503,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-11-07,08:52 AM,eBird - Traveling Count,81,1,3.18,,1
S76372437,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-11-17,11:34 AM,eBird - Traveling Count,51,1,3.003,,1
S76445913,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-11-20,10:02 AM,eBird - Traveling Count,81,1,3.422,,1
S76909436,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-11-30,09:45 AM,eBird - Traveling Count,62,1,2.514,,1
S78252731,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2020-12-30,08:50 AM,eBird - Traveling Count,76,1,2.814,,4
S83663487,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-03-19,08:31 AM,eBird - Traveling Count,73,1,3.015,,1
S84261287,Golden-crowned Kinglet,Regulus satrapa,26395,5,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-03-28,09:01 AM,eBird - Traveling Count,95,1,4.236,,2
S84676862,Golden-crowned Kinglet,Regulus satrapa,26395,6,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-03,10:49 AM,eBird - Traveling Count,60,1,2.826,,1,,,,322609801
S84849027,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-05,10:15 AM,eBird - Traveling Count,86,1,3.689,,1
S85101640,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-08,09:33 AM,eBird - Traveling Count,74,0,3.255,,1
S85712313,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-04-17,08:34 AM,eBird - Traveling Count,59,1,2.734,,2
S95601049,Golden-crowned Kinglet,Regulus satrapa,26395,9,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-10-04,01:56 PM,eBird - Traveling Count,131,1,2.926,,1
S95821605,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-10-09,09:51 AM,eBird - Traveling Count,84,1,2.447,,1
S95936381,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-10-09,11:27 AM,eBird - Traveling Count,46,1,2.054,,2
S96685370,Golden-crowned Kinglet,Regulus satrapa,26395,5,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-10-25,08:50 AM,eBird - Traveling Count,77,1,2.695,,1
S96782640,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2021-10-27,12:02 PM,eBird - Casual Observation,,0,,,1
S106884418,Golden-crowned Kinglet,Regulus satrapa,26395,4,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-04-08,04:02 PM,eBird - Traveling Count,56,0,2.656,,2
S107194227,Golden-crowned Kinglet,Regulus satrapa,26395,7,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-04-16,09:57 AM,eBird - Traveling Count,153,1,4.044,,1
S107875842,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-04-24,06:22 AM,eBird - Traveling Count,80,1,2.589,,1
S108747147,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-05-02,12:43 PM,eBird - Traveling Count,151,1,4.92,,1
S120560669,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-09-29,04:21 PM,eBird - Traveling Count,110,1,2.978,,1
S120120529,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-09-30,02:42 PM,eBird - Traveling Count,139,1,3.024,,1
S121812890,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L207674,Amherst SP (formerly Glen Park),42.9703531,-78.7483286,2022-10-24,03:48 PM,eBird - Casual Observation,,0,,,1
S75034512,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L164983,Buckhorn Island SP,43.0606218,-78.9882132,2020-10-18,10:04 AM,eBird - Traveling Count,84,1,3.456,,2
S95985036,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L164983,Buckhorn Island SP,43.0606218,-78.9882132,2021-10-11,09:53 AM,eBird - Traveling Count,102,1,5.768,,3
S75499028,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2020-10-27,03:35 PM,eBird - Casual Observation,,0,,,2
S85625250,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-04-14,07:32 AM,eBird - Stationary Count,54,1,,,2
S95321502,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-28,07:35 AM,eBird - Traveling Count,31,1,1.701,,2
S95935937,Golden-crowned Kinglet,Regulus satrapa,26395,4,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-03,07:50 AM,eBird - Stationary Count,46,1,,,2
S95935964,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-04,07:43 AM,eBird - Stationary Count,32,1,,,2
S95936010,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-06,07:55 AM,eBird - Traveling Count,37,1,1.712,,2
S95936087,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-07,07:59 AM,eBird - Traveling Count,45,1,1.859,,2
S95936325,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-09,08:25 AM,eBird - Traveling Count,36,1,2.021,,2
S95936338,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-09,02:04 PM,eBird - Stationary Count,27,1,,,2
S96099767,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-10,08:25 AM,eBird - Traveling Count,48,1,1.715,,2
S96099769,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-11,08:01 AM,eBird - Traveling Count,40,1,1.521,,2
S96099777,Golden-crowned Kinglet,Regulus satrapa,26395,3,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-12,07:23 AM,eBird - Stationary Count,38,1,,,2
S96583702,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-21,07:43 AM,eBird - Stationary Count,23,1,,,2
S97892099,Golden-crowned Kinglet,Regulus satrapa,26395,3,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-23,07:40 AM,eBird - Traveling Count,33,1,1.621,,2
S97892120,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-24,07:59 AM,eBird - Traveling Count,32,1,1.565,,2
S97892151,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-25,07:58 AM,eBird - Casual Observation,,0,,,1
S97892223,Golden-crowned Kinglet,Regulus satrapa,26395,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-27,07:31 AM,eBird - Traveling Count,45,1,2.346,,2
S106884446,Golden-crowned Kinglet,Regulus satrapa,26395,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-06,02:41 PM,eBird - Casual Observation,,0,,,1
